ID, Ano Nascimento, Escolaridade, Estado Civil, Renda Anual, Vinhos, Carnes, Compras em Sites, Compras em Lojas Físicas
6182, 1984, Graduation, Together, 26646.0, 11, 4, 2, 0
6354, 1984, Graduation, Together, 15345.0, 5, 2, 2, 1
10099, 1984, Graduation, Married, 55434.0, 238, 115, 3, 3
10394, 1984, Graduation, Married, 90000.0, 675, 144, 1, 8
8182, 1984, Graduation, Married, 23228.0, 53, 3, 4, 0
3896, 1984, Graduation, Married, 27255.0, 22, 1, 1, 0
10500, 1984, Graduation, Married, 31761.0, 19, 1, 2, 0
9467, 1984, Graduation, Single, 34738.0, 3, 2, 1, 0
8749, 1984, Graduation, Together, 37235.0, 20, 2, 1, 1
425, 1985, Graduation, Married, 55357.0, 374, 64, 3, 2
9349, 1985, Graduation, Married, 92533.0, 693, 21, 1, 5
7433, 1985, Graduation, Single, 29760.0, 64, 4, 4, 1
9478, 1985, Graduation, Single, 66503.0, 91, 64, 2, 3
7290, 1985, Graduation, Single, 70596.0, 347, 44, 1, 5
6340, 1985, Graduation, Single, 29938.0, 3, 3, 2, 0
2292, 1985, Graduation, Single, 22327.0, 5, 4, 1, 0
6770, 1985, Graduation, Married, 21355.0, 5, 13, 2, 1
2894, 1985, Graduation, Single, 72903.0, 1067, 138, 1, 5
3332, 1985, Graduation, Single, 29760.0, 64, 4, 4, 1
8895, 1985, Graduation, Single, 70596.0, 347, 44, 1, 5
7093, 1985, Graduation, Married, 19986.0, 3, 6, 1, 0
10699, 1985, Graduation, Married, 44322.0, 46, 0, 2, 0
521, 1985, Graduation, Together, 54006.0, 174, 77, 2, 1
5790, 1985, Graduation, Married, 31158.0, 25, 6, 2, 0
6728, 1985, Graduation, Together, 29103.0, 16, 0, 2, 0
9543, 1985, Graduation, Married, 19986.0, 3, 6, 1, 0
0, 1985, Graduation, Married, 70951.0, 239, 10, 1, 4
175, 1986, Graduation, Married, 71952.0, 656, 80, 2, 4
11191, 1986, Graduation, Divorced, 41411.0, 37, 32, 1, 1
8080, 1986, Graduation, Single, 26816.0, 5, 1, 1, 0
2258, 1986, Graduation, Married, 32880.0, 8, 4, 1, 0
10680, 1986, Graduation, Together, 33235.0, 45, 0, 1, 0
6287, 1986, Graduation, Together, 34728.0, 14, 0, 1, 1
477, 1986, Graduation, Married, 83512.0, 1060, 61, 1, 7
3657, 1986, Graduation, Single, 39146.0, 94, 1, 3, 0
7736, 1986, Graduation, Married, 22518.0, 11, 7, 2, 1
9264, 1986, Graduation, Married, 79529.0, 423, 42, 1, 8
8931, 1986, Graduation, Together, 83033.0, 812, 99, 1, 4
6988, 1986, Graduation, Married, 71952.0, 656, 80, 2, 4
5302, 1986, Graduation, Together, 78394.0, 298, 27, 1, 6
1545, 1986, Graduation, Married, 38508.0, 120, 19, 6, 2
905, 1986, Graduation, Divorced, 21846.0, 7, 17, 4, 0
898, 1986, Graduation, Married, 23477.0, 38, 15, 3, 0
10525, 1986, Graduation, Single, 26576.0, 10, 0, 1, 0
1940, 1986, Graduation, Married, 25252.0, 1, 3, 1, 0
1340, 1986, Graduation, Married, 92910.0, 551, 137, 1, 7
2612, 1987, Graduation, Married, 75794.0, 754, 160, 1, 5
4608, 1987, Graduation, Divorced, 81361.0, 163, 23, 1, 10
8369, 1987, Graduation, Together, 18227.0, 1, 2, 1, 1
9553, 1987, Graduation, Married, 7500.0, 0, 2, 1, 0
7422, 1987, Graduation, Single, 46923.0, 85, 44, 3, 1
798, 1987, Graduation, Single, 23442.0, 2, 0, 1, 0
6859, 1987, Graduation, Single, 29236.0, 37, 4, 2, 0
1911, 1987, Graduation, Together, 67430.0, 595, 97, 1, 5
940, 1987, Graduation, Single, 57100.0, 158, 11, 2, 2
35, 1987, Graduation, Married, 25545.0, 32, 1, 3, 2
11013, 1987, Graduation, Together, 67605.0, 336, 28, 1, 8
535, 1987, Graduation, Divorced, 81361.0, 163, 23, 1, 10
5527, 1987, Graduation, Together, 22434.0, 4, 12, 2, 0
2569, 1987, Graduation, Married, 17323.0, 3, 14, 1, 0
5010, 1988, Graduation, Single, 25008.0, 2, 8, 2, 0
10172, 1988, Graduation, Single, 68655.0, 456, 19, 1, 5
9701, 1988, Graduation, Together, 41883.0, 32, 34, 3, 2
10981, 1988, Graduation, Married, 84219.0, 434, 137, 1, 4
6729, 1988, Graduation, Single, 68655.0, 456, 19, 1, 5
9530, 1988, Graduation, Married, 24645.0, 5, 3, 1, 0
6637, 1988, Graduation, Single, 66951.0, 277, 162, 1, 4
5176, 1988, Graduation, Together, 29604.0, 7, 6, 1, 0
3312, 1988, Graduation, Single, 34176.0, 5, 7, 4, 0
486, 1988, Graduation, Married, 84219.0, 434, 137, 1, 4
6318, 1988, Graduation, Married, 68487.0, 758, 12, 1, 7
9081, 1988, Graduation, Single, 20518.0, 4, 1, 1, 1
5396, 1988, Graduation, Married, 68487.0, 758, 12, 1, 7
92, 1988, Graduation, Alone, 34176.0, 5, 7, 4, 0
1763, 1988, Graduation, Together, 87679.0, 1259, 172, 1, 11
1324, 1988, Graduation, Married, 38872.0, 23, 3, 2, 0
7437, 1988, Graduation, Single, 27938.0, 13, 0, 1, 0
1717, 1988, Graduation, Single, 39747.0, 80, 15, 3, 1
538, 1989, Graduation, Single, 46107.0, 31, 9, 1, 1
5012, 1989, Graduation, Married, 28691.0, 5, 4, 1, 0
295, 1989, Graduation, Single, 81217.0, 493, 70, 1, 7
10642, 1989, Graduation, Single, 30279.0, 10, 4, 1, 0
6918, 1989, Graduation, Married, 28691.0, 5, 4, 1, 0
6071, 1989, Graduation, Single, 81217.0, 493, 70, 1, 7
4324, 1989, Graduation, Married, 42387.0, 235, 0, 5, 1
9422, 1989, Graduation, Married, 38360.0, 36, 2, 2, 1
523, 1989, Graduation, Married, 37155.0, 23, 0, 1, 0
4459, 1989, Graduation, Single, 30279.0, 10, 4, 1, 0
451, 1989, Graduation, Single, 9255.0, 9, 0, 1, 1
6678, 1989, Graduation, Together, 31928.0, 33, 4, 2, 0
5294, 1989, Graduation, Single, 18358.0, 6, 8, 3, 0
5371, 1989, Graduation, Single, 21474.0, 6, 16, 2, 1
7646, 1989, Graduation, Single, 64449.0, 218, 63, 4, 3
8746, 1989, Graduation, Married, 75433.0, 800, 0, 2, 5
2678, 1990, Graduation, Single, 34412.0, 52, 12, 3, 0
9529, 1990, Graduation, Married, 73687.0, 559, 153, 1, 9
2326, 1990, Graduation, Married, 18929.0, 32, 0, 1, 0
2253, 1990, Graduation, Married, 18929.0, 32, 0, 1, 0
10203, 1990, Graduation, Single, 26095.0, 11, 7, 1, 0
2109, 1990, Graduation, Single, 96843.0, 448, 71, 1, 11
3068, 1990, Graduation, Married, 18351.0, 1, 12, 1, 0
2005, 1990, Graduation, Married, 35765.0, 22, 3, 2, 0
2431, 1990, Graduation, Married, 18222.0, 12, 4, 1, 0
10595, 1990, Graduation, Married, 30093.0, 2, 6, 1, 0
1876, 1990, Graduation, Married, 18929.0, 32, 0, 1, 0
9242, 1990, Graduation, Single, 64509.0, 836, 185, 1, 3
11101, 1991, Graduation, Together, 89891.0, 412, 22, 1, 6
999, 1991, Graduation, Single, 86037.0, 490, 44, 1, 7
9214, 1991, Graduation, Married, 42691.0, 179, 2, 1, 1
4552, 1991, Graduation, Married, 51373.0, 83, 2, 1, 5
5631, 1991, Graduation, Single, 49767.0, 202, 47, 1, 4
10749, 1991, Graduation, Single, 8028.0, 73, 18, 15, 1
569, 1991, Graduation, Single, 90273.0, 704, 129, 1, 6
3005, 1992, Graduation, Single, 83528.0, 530, 117, 1, 10
8175, 1992, Graduation, Married, 34935.0, 34, 4, 1, 1
10513, 1992, Graduation, Together, 63207.0, 438, 169, 1, 3
4654, 1992, Graduation, Together, 75114.0, 571, 12, 1, 10
3386, 1992, Graduation, Married, 34935.0, 34, 4, 1, 1
8560, 1992, Graduation, Single, 48789.0, 351, 16, 1, 4
10037, 1993, Graduation, Single, 74293.0, 375, 152, 1, 4
4483, 1993, Graduation, Single, 72354.0, 315, 26, 1, 10
7734, 1993, Graduation, Absurd, 79244.0, 471, 102, 1, 10
2669, 1993, Graduation, Single, 74293.0, 375, 152, 1, 4
5080, 1993, Graduation, Single, 70515.0, 420, 0, 1, 6
5067, 1994, Graduation, Together, 80134.0, 966, 26, 1, 7
6905, 1994, Graduation, Together, 80685.0, 241, 45, 1, 4
10619, 1994, Graduation, Single, 95529.0, 770, 29, 1, 3
8315, 1995, Graduation, Single, 34824.0, 4, 2, 1, 0
5184, 1995, Graduation, Single, 34824.0, 4, 2, 1, 0
10548, 1995, Graduation, Single, 71163.0, 283, 17, 1, 8
4994, 1943, Master, Single, 77598.0, 1193, 33, 1, 5
6142, 1943, Master, Married, 65073.0, 629, 17, 1, 3
3711, 1944, Master, Married, 80184.0, 1035, 134, 1, 3
4587, 1944, Master, Widow, 45006.0, 162, 25, 1, 1
6543, 1945, Master, Together, 62847.0, 521, 168, 1, 6
10562, 1946, Master, Married, 66835.0, 620, 26, 1, 4
8755, 1946, Master, Married, 68657.0, 482, 34, 1, 5
7881, 1946, Master, Married, 66835.0, 620, 26, 1, 4
1173, 1947, Master, Together, 77632.0, 1200, 105, 1, 2
7718, 1947, Master, Together, 66000.0, 244, 51, 1, 3
9952, 1947, Master, Together, 78093.0, 368, 32, 1, 7
6248, 1947, Master, Single, 91712.0, 1276, 24, 0, 7
6274, 1948, Master, Married, 83790.0, 1076, 16, 1, 10
4530, 1948, Master, Widow, 78427.0, 972, 19, 3, 7
4491, 1949, Master, Married, 62845.0, 1099, 0, 11, 4
9323, 1949, Master, Together, 49912.0, 520, 8, 4, 5
4697, 1949, Master, Divorced, 35416.0, 248, 3, 3, 1
9504, 1949, Master, Married, 81698.0, 179, 28, 1, 8
10664, 1949, Master, Widow, 51529.0, 400, 4, 2, 1
1146, 1949, Master, Together, 49912.0, 520, 8, 4, 5
6565, 1949, Master, Married, 76995.0, 1012, 80, 2, 4
873, 1949, Master, Married, 62845.0, 1099, 0, 11, 4
5991, 1949, Master, Married, 48150.0, 173, 2, 3, 1
6379, 1949, Master, Widow, 47570.0, 67, 1, 3, 2
1183, 1949, Master, Married, 36408.0, 9, 1, 1, 0
8233, 1950, Master, Widow, 64866.0, 508, 5, 4, 3
1907, 1950, Master, Divorced, 63120.0, 965, 69, 5, 4
6983, 1950, Master, Divorced, 38054.0, 23, 2, 2, 0
5491, 1951, Master, Together, 47352.0, 172, 12, 4, 1
891, 1951, Master, Together, 29298.0, 6, 0, 1, 0
6289, 1951, Master, Together, 59385.0, 135, 0, 2, 1
2544, 1951, Master, Divorced, 57530.0, 50, 1, 1, 1
10738, 1951, Master, Single, 49389.0, 40, 0, 1, 0
7384, 1951, Master, Together, 39767.0, 113, 61, 2, 1
4676, 1951, Master, Widow, 73705.0, 612, 91, 2, 6
10634, 1951, Master, Married, 59412.0, 90, 67, 1, 2
6710, 1951, Master, Single, 58217.0, 68, 1, 1, 0
10741, 1951, Master, Together, 47352.0, 172, 12, 4, 1
3412, 1951, Master, Married, 67381.0, 815, 8, 4, 2
5123, 1951, Master, Married, 27450.0, 37, 12, 1, 1
2387, 1952, Master, Together, 43776.0, 177, 2, 6, 2
4764, 1952, Master, Together, 40442.0, 45, 12, 4, 1
7861, 1952, Master, Married, 77027.0, 820, 57, 2, 3
5907, 1952, Master, Married, 33444.0, 8, 0, 1, 0
6255, 1952, Master, Together, 70545.0, 138, 39, 1, 1
2980, 1952, Master, Single, 8820.0, 12, 0, 4, 0
2926, 1952, Master, Together, 55951.0, 1241, 0, 3, 6
8180, 1952, Master, Divorced, 59354.0, 233, 2, 3, 1
8402, 1953, Master, Married, 67087.0, 329, 35, 2, 5
9805, 1953, Master, Together, 56129.0, 320, 48, 4, 2
8952, 1953, Master, Married, 65569.0, 397, 46, 2, 5
3381, 1953, Master, Married, 54348.0, 70, 0, 2, 0
849, 1953, Master, Together, 56129.0, 320, 48, 4, 2
6906, 1953, Master, Widow, 84953.0, 167, 48, 1, 10
3830, 1953, Master, Married, 59354.0, 295, 21, 1, 4
2948, 1954, Master, Divorced, 62637.0, 104, 12, 1, 2
1377, 1954, Master, Widow, 44551.0, 182, 4, 2, 1
1916, 1954, Master, Married, 45736.0, 188, 3, 5, 1
2285, 1954, Master, Together, 36634.0, 213, 9, 3, 2
1402, 1954, Master, Married, 66991.0, 496, 36, 3, 8
3551, 1954, Master, Together, 60033.0, 62, 1, 2, 1
10509, 1955, Master, Single, 36927.0, 51, 0, 2, 0
833, 1955, Master, Married, 38452.0, 56, 0, 3, 0
3565, 1955, Master, Married, 38452.0, 56, 0, 3, 0
10420, 1955, Master, Divorced, 46390.0, 95, 14, 1, 2
2461, 1955, Master, Single, 51124.0, 26, 1, 2, 0
2565, 1955, Master, Divorced, 70638.0, 1016, 12, 1, 5
6260, 1955, Master, Together, 82384.0, 984, 51, 1, 10
3732, 1955, Master, Married, 52750.0, 393, 0, 6, 7
217, 1956, Master, Single, 64857.0, 556, 14, 1, 5
9347, 1956, Master, Together, 50943.0, 31, 0, 1, 0
1446, 1956, Master, Single, 86424.0, 387, 68, 1, 9
10160, 1956, Master, Together, 50943.0, 31, 0, 1, 0
5453, 1956, Master, Married, 90226.0, 1083, 108, 1, 7
4405, 1956, Master, Married, 63915.0, 622, 7, 2, 3
3298, 1956, Master, Married, 52973.0, 856, 0, 7, 6
5253, 1956, Master, Together, 54603.0, 145, 13, 6, 2
8427, 1956, Master, Single, 64857.0, 556, 14, 1, 5
8786, 1956, Master, Married, 62058.0, 301, 7, 4, 1
1351, 1956, Master, Together, 58656.0, 962, 12, 4, 8
4174, 1956, Master, Together, 55249.0, 97, 1, 1, 1
7458, 1956, Master, Together, 34941.0, 39, 2, 2, 0
8148, 1956, Master, Together, 50898.0, 285, 28, 13, 2
1118, 1956, Master, Married, 50965.0, 544, 13, 3, 4
231, 1956, Master, Together, 28839.0, 24, 0, 2, 0
8162, 1956, Master, Together, 14661.0, 4, 1, 1, 0
8235, 1956, Master, Together, 69245.0, 428, 30, 2, 5
5935, 1956, Master, Single, 55284.0, 547, 7, 3, 5
10660, 1957, Master, Married, 66726.0, 349, 7, 3, 2
2995, 1957, Master, Together, 66636.0, 291, 10, 1, 4
3170, 1957, Master, Together, 68148.0, 389, 66, 1, 4
4369, 1957, Master, Absurd, 65487.0, 240, 67, 3, 5
10652, 1957, Master, Together, 65487.0, 240, 67, 3, 5
2795, 1958, Master, Single, 30523.0, 5, 0, 1, 0
3602, 1958, Master, Married, 51412.0, 140, 3, 2, 2
433, 1958, Master, Alone, 61331.0, 534, 5, 5, 1
6950, 1958, Master, Married, 49572.0, 35, 1, 2, 0
10377, 1958, Master, Together, 46692.0, 170, 6, 3, 1
4687, 1958, Master, Married, 80739.0, 674, 92, 1, 11
450, 1958, Master, Together, 42315.0, 67, 15, 3, 4
2674, 1958, Master, Single, 75154.0, 543, 10, 1, 3
2611, 1959, Master, Together, 82576.0, 1206, 55, 1, 4
6036, 1959, Master, Together, 89120.0, 1168, 92, 1, 6
9291, 1959, Master, Married, 34242.0, 8, 2, 1, 0
7832, 1959, Master, Married, 77520.0, 940, 44, 1, 7
3766, 1959, Master, Widow, 33051.0, 100, 71, 3, 1
9286, 1960, Master, Together, 83151.0, 407, 28, 1, 9
4248, 1960, Master, Single, 98777.0, 1000, 19, 0, 6
1100, 1960, Master, Together, 41275.0, 24, 4, 4, 1
10691, 1960, Master, Married, 28520.0, 11, 0, 1, 1
24, 1960, Master, Together, 17144.0, 18, 2, 5, 0
7451, 1960, Master, Single, 98777.0, 1000, 19, 0, 6
10505, 1960, Master, Together, 73113.0, 741, 19, 1, 4
1604, 1960, Master, Married, 47353.0, 184, 2, 3, 2
10141, 1960, Master, Divorced, 39228.0, 7, 1, 1, 0
10991, 1960, Master, Married, 89058.0, 454, 194, 1, 4
10862, 1960, Master, Married, 30522.0, 179, 8, 5, 2
1650, 1960, Master, Married, 81843.0, 779, 86, 1, 9
2613, 1960, Master, Married, 54197.0, 162, 6, 2, 3
1135, 1960, Master, Together, 17144.0, 18, 2, 5, 0
9274, 1961, Master, Married, 80950.0, 525, 147, 1, 7
9239, 1961, Master, Married, 61923.0, 92, 4, 1, 1
10623, 1961, Master, Together, 48330.0, 28, 0, 1, 0
5057, 1961, Master, Married, 61794.0, 264, 47, 2, 4
1000, 1961, Master, Together, 74881.0, 505, 72, 4, 2
3852, 1961, Master, Together, 74881.0, 505, 72, 4, 2
6262, 1962, Master, Single, 72217.0, 816, 42, 1, 10
3136, 1962, Master, Divorced, 59432.0, 317, 25, 3, 3
6183, 1962, Master, Married, 58646.0, 62, 1, 1, 1
10379, 1962, Master, Single, 59247.0, 327, 9, 5, 2
955, 1962, Master, Together, 47175.0, 167, 2, 7, 2
9212, 1962, Master, Married, 72828.0, 1205, 0, 6, 3
4470, 1962, Master, Married, 58646.0, 62, 1, 1, 1
199, 1962, Master, Single, 45183.0, 219, 3, 1, 1
10524, 1963, Master, Divorced, 49476.0, 386, 23, 4, 11
3267, 1963, Master, Together, 57288.0, 527, 0, 3, 1
1448, 1963, Master, Married, 33562.0, 21, 12, 3, 0
4119, 1963, Master, Together, 38620.0, 112, 17, 1, 5
5552, 1963, Master, Divorced, 48721.0, 81, 18, 6, 2
7488, 1963, Master, Single, 64191.0, 420, 15, 3, 3
3033, 1963, Master, Together, 38620.0, 112, 17, 1, 5
7476, 1964, Master, Single, 63972.0, 928, 63, 4, 4
4114, 1964, Master, Married, 79143.0, 650, 37, 1, 9
9426, 1964, Master, Single, 58308.0, 691, 0, 4, 6
4440, 1964, Master, Married, 64100.0, 509, 0, 1, 3
1518, 1965, Master, Married, 62694.0, 379, 6, 5, 3
10260, 1965, Master, Together, 45143.0, 202, 5, 3, 1
8953, 1965, Master, Single, 35791.0, 27, 0, 2, 0
10258, 1965, Master, Single, 35791.0, 27, 0, 2, 0
8925, 1965, Master, Married, 70053.0, 512, 53, 3, 5
4501, 1965, Master, Single, 69882.0, 292, 127, 1, 7
1272, 1965, Master, Single, 55250.0, 664, 58, 4, 5
5114, 1965, Master, Married, 74806.0, 670, 9, 2, 4
11171, 1965, Master, Married, 56962.0, 292, 3, 7, 3
5985, 1965, Master, Single, 33168.0, 80, 1, 3, 1
8527, 1965, Master, Together, 65735.0, 239, 7, 5, 2
1600, 1965, Master, Married, 56962.0, 292, 3, 7, 3
2262, 1965, Master, Together, 45143.0, 202, 5, 3, 1
5272, 1965, Master, Married, 53843.0, 378, 0, 4, 5
7108, 1965, Master, Widow, 51390.0, 205, 20, 6, 2
5223, 1966, Master, Together, 45903.0, 33, 8, 2, 1
1177, 1966, Master, Together, 49618.0, 80, 3, 4, 1
115, 1966, Master, Single, 43456.0, 275, 11, 3, 1
4050, 1966, Master, Married, 49605.0, 42, 16, 1, 1
4550, 1966, Master, Together, 33564.0, 61, 0, 1, 1
6690, 1966, Master, Married, 38179.0, 38, 4, 4, 1
4754, 1966, Master, Married, 33585.0, 30, 11, 1, 0
635, 1966, Master, Married, 57183.0, 464, 5, 8, 1
2715, 1966, Master, Divorced, 29435.0, 70, 3, 4, 2
7446, 1967, Master, Together, 62513.0, 520, 42, 2, 4
6205, 1967, Master, Single, 32557.0, 34, 3, 3, 1
8920, 1967, Master, Single, 59235.0, 448, 40, 3, 2
7791, 1967, Master, Married, 37054.0, 12, 1, 2, 0
1544, 1967, Master, Divorced, 81380.0, 741, 68, 1, 2
7007, 1968, Master, Married, 29543.0, 17, 3, 2, 1
968, 1968, Master, Divorced, 41335.0, 112, 19, 3, 1
3421, 1968, Master, Divorced, 63841.0, 635, 15, 1, 3
7527, 1968, Master, Divorced, 23748.0, 6, 6, 3, 1
7419, 1968, Master, Divorced, 27071.0, 8, 3, 2, 0
10855, 1968, Master, Single, 50014.0, 234, 14, 2, 1
7683, 1968, Master, Married, 70777.0, 554, 35, 3, 3
6283, 1968, Master, Divorced, 63841.0, 635, 15, 1, 3
4227, 1968, Master, Together, 32889.0, 28, 0, 3, 1
4391, 1968, Master, Divorced, 63841.0, 635, 15, 1, 3
4096, 1968, Master, Divorced, 41335.0, 112, 19, 3, 1
6720, 1968, Master, Together, 43795.0, 314, 11, 3, 3
1970, 1968, Master, Together, 34053.0, 63, 0, 1, 0
3547, 1969, Master, Together, 41021.0, 14, 7, 2, 0
8932, 1969, Master, Together, 65176.0, 960, 28, 4, 6
807, 1969, Master, Together, 44602.0, 167, 2, 6, 1
6606, 1969, Master, Married, 70091.0, 964, 34, 2, 2
9907, 1969, Master, Together, 66476.0, 742, 28, 2, 8
2245, 1969, Master, Married, 43641.0, 57, 2, 3, 1
4487, 1969, Master, Single, 39858.0, 15, 20, 1, 0
361, 1969, Master, Married, 43142.0, 5, 1, 1, 0
6461, 1969, Master, Single, 62772.0, 581, 49, 1, 6
8732, 1969, Master, Widow, 67369.0, 1298, 0, 4, 4
8093, 1969, Master, Married, 79734.0, 572, 8, 1, 3
7444, 1969, Master, Married, 42169.0, 19, 0, 2, 0
7930, 1969, Master, Single, 26877.0, 101, 13, 2, 1
6866, 1969, Master, Together, 35924.0, 8, 0, 1, 0
6072, 1970, Master, Single, 75345.0, 918, 57, 1, 8
310, 1970, Master, Married, 61872.0, 330, 5, 4, 4
590, 1970, Master, Divorced, 78579.0, 816, 66, 1, 6
2557, 1970, Master, Single, 29548.0, 7, 1, 1, 1
273, 1970, Master, Married, 36138.0, 130, 0, 5, 1
4200, 1970, Master, Married, 44159.0, 167, 2, 4, 1
3376, 1970, Master, Divorced, 55282.0, 125, 6, 1, 1
6613, 1970, Master, Married, 44511.0, 513, 7, 6, 4
9817, 1970, Master, Single, 44802.0, 853, 10, 2, 4
2939, 1970, Master, Together, 79419.0, 751, 127, 1, 6
7901, 1971, Master, Married, 34109.0, 9, 1, 1, 0
6417, 1971, Master, Together, 80573.0, 829, 138, 1, 6
8212, 1971, Master, Married, 39791.0, 85, 15, 2, 1
3524, 1971, Master, Single, 39763.0, 80, 1, 2, 1
4301, 1971, Master, Married, 35178.0, 23, 1, 1, 1
7275, 1971, Master, Single, 33316.0, 79, 1, 3, 1
773, 1971, Master, Divorced, 42835.0, 379, 4, 7, 6
8486, 1971, Master, Together, 30538.0, 284, 0, 4, 0
2521, 1971, Master, Married, 35178.0, 23, 1, 1, 1
7326, 1971, Master, Married, 56850.0, 34, 1, 1, 1
6471, 1971, Master, Single, 36230.0, 14, 2, 1, 0
5684, 1971, Master, Divorced, 44635.0, 56, 0, 2, 0
5313, 1971, Master, Married, 38196.0, 30, 0, 3, 0
9780, 1971, Master, Together, 71499.0, 465, 25, 2, 3
2886, 1971, Master, Divorced, 74290.0, 1121, 0, 4, 8
8334, 1971, Master, Single, 33316.0, 79, 1, 3, 1
9209, 1971, Master, Together, 80573.0, 829, 138, 1, 6
5336, 1971, Master, Together, 157733.0, 39, 1, 0, 0
8581, 1971, Master, Married, 49505.0, 604, 0, 9, 2
8773, 1971, Master, Together, 57420.0, 280, 0, 3, 1
8216, 1972, Master, Married, 53761.0, 158, 0, 6, 4
11178, 1972, Master, Single, 42394.0, 15, 2, 1, 0
2666, 1972, Master, Married, 76234.0, 519, 50, 1, 3
5954, 1972, Master, Divorced, 42618.0, 76, 14, 2, 0
9923, 1972, Master, Single, 46423.0, 68, 0, 3, 0
5763, 1972, Master, Together, 49854.0, 123, 17, 5, 2
9010, 1972, Master, Married, 83151.0, 968, 147, 1, 7
851, 1972, Master, Married, 57136.0, 306, 5, 9, 2
5154, 1972, Master, Divorced, 37760.0, 26, 3, 1, 0
10380, 1972, Master, Married, 37787.0, 40, 1, 1, 0
67, 1972, Master, Single, 46423.0, 68, 0, 3, 0
6141, 1972, Master, Single, 49494.0, 191, 9, 2, 1
1859, 1972, Master, Married, 75251.0, 721, 111, 1, 6
1048, 1972, Master, Married, 35641.0, 63, 3, 2, 1
4480, 1973, Master, Married, 60432.0, 365, 3, 5, 2
5300, 1973, Master, Married, 38961.0, 19, 7, 1, 1
5320, 1973, Master, Divorced, 44051.0, 79, 7, 4, 1
3594, 1973, Master, Married, 54108.0, 539, 6, 13, 2
2256, 1973, Master, Married, 27159.0, 17, 0, 2, 0
4877, 1973, Master, Married, 38576.0, 34, 0, 1, 0
675, 1973, Master, Divorced, 52034.0, 146, 0, 5, 2
5177, 1974, Master, Married, 58494.0, 298, 7, 2, 2
3969, 1974, Master, Together, 43018.0, 35, 4, 1, 2
1361, 1974, Master, Married, 82584.0, 1076, 68, 1, 4
2495, 1974, Master, Married, 83891.0, 217, 38, 1, 7
3643, 1974, Master, Married, 63206.0, 750, 8, 1, 3
2877, 1974, Master, Together, 46014.0, 410, 0, 10, 1
4961, 1974, Master, Together, 21255.0, 29, 0, 4, 1
4865, 1974, Master, Divorced, 53367.0, 229, 7, 7, 1
1087, 1975, Master, Together, 22669.0, 16, 14, 3, 1
5534, 1975, Master, Married, 47808.0, 123, 1, 2, 2
10703, 1975, Master, Single, 46098.0, 57, 0, 4, 2
7627, 1975, Master, Married, 92163.0, 817, 183, 0, 11
1515, 1975, Master, Together, 34176.0, 11, 2, 1, 0
4992, 1975, Master, Together, 17459.0, 6, 4, 3, 1
10236, 1975, Master, Single, 31160.0, 16, 3, 2, 0
8210, 1975, Master, Married, 54730.0, 318, 3, 5, 1
8962, 1975, Master, Married, 44319.0, 26, 0, 2, 0
4093, 1975, Master, Together, 53253.0, 216, 9, 7, 3
9, 1975, Master, Single, 46098.0, 57, 0, 4, 2
203, 1975, Master, Single, 81169.0, 1288, 20, 1, 7
2296, 1975, Master, Married, 37368.0, 3, 2, 1, 0
2139, 1975, Master, Married, 7500.0, 3, 1, 3, 0
2804, 1975, Master, Single, 46098.0, 57, 0, 4, 2
879, 1976, Master, Married, 49681.0, 411, 0, 6, 1
11084, 1976, Master, Together, 65104.0, 738, 0, 2, 5
11030, 1976, Master, Married, 33181.0, 9, 0, 1, 0
437, 1976, Master, Divorced, 75012.0, 294, 142, 1, 8
3919, 1976, Master, Single, 72309.0, 960, 0, 1, 6
4599, 1976, Master, Married, 49681.0, 411, 0, 6, 1
6257, 1976, Master, Single, 60482.0, 255, 43, 1, 2
5172, 1976, Master, Together, 65104.0, 738, 0, 2, 5
9988, 1976, Master, Single, 70379.0, 553, 25, 3, 3
1103, 1976, Master, Married, 81929.0, 1486, 55, 2, 4
5015, 1976, Master, Married, 34529.0, 68, 6, 2, 2
8832, 1976, Master, Together, 37509.0, 37, 5, 2, 0
6320, 1976, Master, Single, 70893.0, 768, 44, 1, 6
2711, 1976, Master, Together, 30560.0, 9, 1, 1, 0
8146, 1976, Master, Together, 46106.0, 30, 0, 1, 1
2814, 1976, Master, Together, 30560.0, 9, 1, 1, 0
1055, 1976, Master, Married, 53204.0, 29, 0, 1, 0
5316, 1976, Master, Together, 21024.0, 36, 4, 1, 0
4769, 1977, Master, Together, 57954.0, 456, 4, 7, 2
5512, 1977, Master, Married, 55842.0, 451, 0, 1, 1
6958, 1977, Master, Married, 27889.0, 14, 0, 1, 1
4679, 1977, Master, Married, 78710.0, 721, 0, 3, 6
5510, 1977, Master, Married, 43263.0, 262, 6, 3, 2
3112, 1977, Master, Married, 22701.0, 2, 4, 1, 0
2952, 1977, Master, Single, 36273.0, 29, 3, 2, 0
713, 1977, Master, Married, 50353.0, 141, 15, 1, 4
7631, 1978, Master, Together, 61346.0, 562, 58, 1, 7
2930, 1978, Master, Single, 68092.0, 852, 60, 2, 6
1834, 1978, Master, Single, 35544.0, 30, 5, 1, 0
4331, 1978, Master, Together, 85738.0, 913, 26, 1, 6
2535, 1978, Master, Married, 88097.0, 163, 0, 1, 5
10846, 1978, Master, Married, 43783.0, 327, 9, 6, 1
2634, 1979, Master, Single, 16653.0, 5, 7, 3, 1
10470, 1979, Master, Married, 40662.0, 40, 2, 2, 1
